sales_date,order_id,product_name,category,price,quantity,total,discount,shipping_fee,total_sales,customer_name,customer_address,channel,rating,status
2025-01-04,P00214,Teh,Makanan,15000,3,45000,0,13000,58000,Stefan,Tangerang,Offline,1,Returned
2025-01-04,P00215,Teh,Makanan,15000,3,45000,0,25000,70000,Pandu,Medan,Offline,2,Success
2025-01-04,P00216,Pasta Gigi,Perawatan,15000,2,30000,0,25000,55000,Nia,Medan,Online - Toko Oren,5,Pending
2025-01-04,P00217,Kopi,Makanan,25000,2,50000,0,25000,75000,Cahya,Bali,Online - Toko Oren,5,Returned
2025-01-05,P00218,Pembersih Lantai,Pembersih,8000,1,8000,0,15000,23000,Zahra,Semarang,Online - Toko Oren,2,Failed
2025-01-05,P00219,Sabun Cuci,Pembersih,5000,3,15000,0,0,15000,Elisa,Bandung,Online - Toko Oren,4,Pending
2025-01-05,P00220,Deterjen,Pembersih,10000,1,10000,0,13000,23000,Arief,Tangerang,Online - Toko Oren,3,Failed
2025-01-05,P00221,Sabun Mandi,Pembersih,7000,2,14000,0,30000,44000,Joko,Samarinda,Online - Toko Hijau,3,Success
2025-01-05,P00222,Teh,Makanan,15000,3,45000,0,20000,65000,Herry,Surabaya,Online - Toko Oren,4,Failed
2025-01-05,P00223,Minyak Goreng,Makanan,18000,2,36000,0,22000,58000,Hadi,Makassar,Online - Toko Hijau,5,Returned
2025-01-05,P00224,Pembersih Lantai,Pembersih,8000,1,8000,0,30000,38000,Deni,Samarinda,Offline,4,Returned
2025-01-05,P00225,Minyak Goreng,Makanan,18000,3,54000,0,25000,79000,Ika,Bali,Online - Toko Hijau,5,Pending
2025-01-05,P00226,Teh,Makanan,15000,2,30000,0,20000,50000,Oto,Malang,Online - Toko Oren,2,Success
2025-01-05,P00227,Deterjen,Pembersih,10000,2,20000,0,15000,35000,Andi,Jakarta,Online - Toko Hijau,2,Returned
2025-01-05,P00228,Pembersih Lantai,Pembersih,8000,2,16000,0,0,16000,Ocha,Bandung,Offline,1,Failed
2025-01-05,P00229,Pembersih Lantai,Pembersih,8000,3,24000,0,22000,46000,Jamil,Makassar,Online - Toko Hijau,5,Failed
2025-01-05,P00230,Deterjen,Pembersih,10000,1,10000,0,12000,22000,Putra,Bogor,Online - Toko Hijau,5,Pending
2025-01-05,P00231,Pembersih Wajah,Perawatan,12000,3,36000,0,10000,46000,Cahya,Depok,Offline,5,Success
2025-01-05,P00232,Sabun Cuci,Pembersih,5000,2,10000,0,30000,40000,Dicky,Samarinda,Online - Toko Hijau,1,Returned
2025-01-05,P00233,Shampo,Perawatan,20000,1,20000,0,20000,40000,Gilang,Malang,Offline,5,Success
2025-01-05,P00234,Pasta Gigi,Perawatan,15000,1,15000,0,18000,33000,Udin,Yogyakarta,Online - Toko Hijau,3,Success
2025-01-05,P00235,Pasta Gigi,Perawatan,15000,2,30000,0,15000,45000,Elisa,Semarang,Online - Toko Oren,5,Pending
2025-01-05,P00236,Pembersih Wajah,Perawatan,12000,2,24000,0,15000,39000,Hana,Jakarta,Online - Toko Hijau,2,Returned
2025-01-05,P00237,Shampo,Perawatan,20000,3,60000,0,15000,75000,Wira,Semarang,Offline,5,Failed
2025-01-05,P00238,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Joko,Medan,Online - Toko Oren,2,Success
2025-01-05,P00239,Minyak Goreng,Makanan,18000,2,36000,0,20000,56000,Meli,Malang,Online - Toko Hijau,4,Returned
2025-01-05,P00240,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Santi,Jakarta,Online - Toko Hijau,5,Returned
2025-01-05,P00241,Kopi,Makanan,25000,3,75000,0,15000,90000,Luki,Semarang,Offline,5,Success
2025-01-05,P00242,Shampo,Perawatan,20000,2,40000,0,20000,60000,Herry,Surabaya,Online - Toko Oren,1,Failed
2025-01-05,P00243,Sabun Mandi,Pembersih,7000,2,14000,0,18000,32000,Umi,Palembang,Online - Toko Hijau,2,Failed
2025-01-05,P00244,Sabun Mandi,Pembersih,7000,2,14000,0,20000,34000,Cahya,Surabaya,Offline,2,Success
2025-01-05,P00245,Shampo,Perawatan,20000,3,60000,0,18000,78000,Santi,Yogyakarta,Online - Toko Hijau,5,Failed
2025-01-05,P00246,Pasta Gigi,Perawatan,15000,1,15000,0,12000,27000,Stefan,Bekasi,Online - Toko Hijau,3,Returned
2025-01-05,P00247,Pembersih Wajah,Perawatan,12000,2,24000,0,0,24000,Eka,Bandung,Online - Toko Hijau,2,Returned
2025-01-05,P00248,Deterjen,Pembersih,10000,2,20000,0,13000,33000,Beni,Tangerang,Online - Toko Hijau,4,Returned
2025-01-05,P00249,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Nadia,Bogor,Online - Toko Oren,5,Success
2025-01-05,P00250,Minyak Goreng,Makanan,18000,2,36000,0,20000,56000,Indah,Malang,Online - Toko Hijau,5,Success
2025-01-05,P00251,Sabun Cuci,Pembersih,5000,2,10000,0,22000,32000,Vira,Makassar,Online - Toko Hijau,1,Returned
2025-01-05,P00252,Shampo,Perawatan,20000,3,60000,0,15000,75000,Vera,Semarang,Online - Toko Hijau,1,Success
2025-01-05,P00253,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Nanda,Medan,Offline,3,Pending
2025-01-05,P00254,Shampo,Perawatan,20000,1,20000,0,22000,42000,Gandhi,Makassar,Offline,4,Success
2025-01-05,P00255,Shampo,Perawatan,20000,2,40000,0,12000,52000,Shinta,Bekasi,Online - Toko Hijau,4,Success
2025-01-05,P00256,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Umar,Jakarta,Online - Toko Hijau,4,Returned
2025-01-05,P00257,Minyak Goreng,Makanan,18000,3,54000,0,22000,76000,Dicky,Makassar,Offline,5,Failed
2025-01-05,P00258,Pembersih Lantai,Pembersih,8000,1,8000,0,20000,28000,Elisa,Malang,Online - Toko Hijau,2,Failed
2025-01-05,P00259,Pembersih Lantai,Pembersih,8000,1,8000,0,18000,26000,Indah,Yogyakarta,Online - Toko Oren,5,Failed
2025-01-05,P00260,Minyak Goreng,Makanan,18000,3,54000,0,12000,66000,Nadia,Bekasi,Online - Toko Hijau,1,Returned
2025-01-05,P00261,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Lia,Jakarta,Offline,4,Failed
2025-01-05,P00262,Pasta Gigi,Perawatan,15000,3,45000,0,30000,75000,Wahyu,Samarinda,Offline,4,Failed
2025-01-05,P00263,Sabun Mandi,Pembersih,7000,2,14000,0,18000,32000,Elisa,Yogyakarta,Offline,2,Failed
2025-01-05,P00264,Teh,Makanan,15000,2,30000,0,25000,55000,Vina,Bali,Online - Toko Hijau,2,Pending
2025-01-05,P00265,Sabun Cuci,Pembersih,5000,1,5000,0,22000,27000,Chandra,Makassar,Offline,3,Pending
2025-01-05,P00266,Pembersih Wajah,Perawatan,12000,3,36000,0,12000,48000,Eli,Bogor,Online - Toko Oren,1,Failed
2025-01-05,P00267,Pasta Gigi,Perawatan,15000,1,15000,0,18000,33000,Ocha,Yogyakarta,Offline,3,Failed
2025-01-05,P00268,Pembersih Lantai,Pembersih,8000,2,16000,0,18000,34000,Jaya,Palembang,Online - Toko Hijau,1,Returned
2025-01-05,P00269,Deterjen,Pembersih,10000,1,10000,0,25000,35000,Oki,Medan,Offline,5,Pending
2025-01-05,P00270,Sabun Cuci,Pembersih,5000,2,10000,0,10000,20000,Umi,Depok,Online - Toko Oren,4,Failed
2025-01-05,P00271,Pembersih Wajah,Perawatan,12000,3,36000,0,20000,56000,Vira,Surabaya,Offline,4,Failed
2025-01-05,P00272,Pembersih Wajah,Perawatan,12000,1,12000,0,18000,30000,Rudi,Palembang,Offline,2,Returned
2025-01-05,P00273,Minyak Goreng,Makanan,18000,2,36000,0,0,36000,Kirana,Bandung,Online - Toko Oren,4,Pending
2025-01-06,P00274,Deterjen,Pembersih,10000,1,10000,0,15000,25000,Taufik,Semarang,Offline,1,Returned
2025-01-06,P00275,Pembersih Wajah,Perawatan,12000,1,12000,0,20000,32000,Rina,Surabaya,Online - Toko Hijau,2,Returned
2025-01-06,P00276,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Ocha,Jakarta,Online - Toko Hijau,4,Pending
2025-01-06,P00277,Sabun Mandi,Pembersih,7000,2,14000,0,20000,34000,Bintang,Malang,Online - Toko Hijau,4,Returned
2025-01-06,P00278,Shampo,Perawatan,20000,2,40000,0,13000,53000,Udin,Tangerang,Online - Toko Oren,5,Success
2025-01-06,P00279,Sabun Cuci,Pembersih,5000,1,5000,0,12000,17000,Gina,Bekasi,Online - Toko Oren,5,Success
2025-01-06,P00280,Pasta Gigi,Perawatan,15000,3,45000,0,22000,67000,Pandu,Makassar,Online - Toko Oren,4,Returned
2025-01-06,P00281,Minyak Goreng,Makanan,18000,1,18000,0,25000,43000,Andi,Bali,Offline,2,Failed
2025-01-06,P00282,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Ika,Jakarta,Online - Toko Oren,2,Pending
2025-01-06,P00283,Minyak Goreng,Makanan,18000,1,18000,0,20000,38000,Cindy,Malang,Online - Toko Hijau,2,Failed
2025-01-06,P00284,Shampo,Perawatan,20000,2,40000,0,25000,65000,Ulya,Medan,Online - Toko Hijau,3,Success
2025-01-06,P00285,Deterjen,Pembersih,10000,3,30000,0,25000,55000,Eka,Medan,Offline,5,Pending
2025-01-06,P00286,Sabun Cuci,Pembersih,5000,2,10000,0,20000,30000,Eli,Surabaya,Online - Toko Oren,1,Success
2025-01-06,P00287,Sabun Cuci,Pembersih,5000,3,15000,0,25000,40000,Vira,Bali,Online - Toko Hijau,4,Failed
2025-01-06,P00288,Deterjen,Pembersih,10000,2,20000,0,15000,35000,Kirana,Semarang,Online - Toko Oren,5,Pending
2025-01-06,P00289,Minyak Goreng,Makanan,18000,3,54000,0,15000,69000,Jaya,Semarang,Offline,2,Failed
2025-01-06,P00290,Deterjen,Pembersih,10000,2,20000,0,12000,32000,Gina,Bekasi,Online - Toko Hijau,1,Success
2025-01-06,P00291,Kopi,Makanan,25000,1,25000,0,12000,37000,Dicky,Bogor,Online - Toko Oren,3,Returned
2025-01-06,P00292,Sabun Mandi,Pembersih,7000,3,21000,0,12000,33000,Gita,Bekasi,Offline,5,Success
2025-01-06,P00293,Minyak Goreng,Makanan,18000,2,36000,0,12000,48000,Herry,Bekasi,Offline,2,Success
2025-01-06,P00294,Shampo,Perawatan,20000,1,20000,0,20000,40000,Santi,Malang,Offline,5,Returned
2025-01-06,P00295,Sabun Cuci,Pembersih,5000,3,15000,0,18000,33000,Riko,Palembang,Offline,5,Pending
2025-01-06,P00296,Minyak Goreng,Makanan,18000,3,54000,0,22000,76000,Fadli,Makassar,Offline,4,Returned
2025-01-06,P00297,Sabun Cuci,Pembersih,5000,2,10000,0,25000,35000,Eka,Medan,Online - Toko Hijau,5,Success
2025-01-06,P00298,Sabun Mandi,Pembersih,7000,3,21000,0,20000,41000,Bobby,Surabaya,Offline,1,Success
2025-01-06,P00299,Kopi,Makanan,25000,2,50000,0,30000,80000,Hendra,Samarinda,Offline,1,Returned
2025-01-06,P00300,Pembersih Lantai,Pembersih,8000,2,16000,0,22000,38000,Vina,Makassar,Online - Toko Oren,4,Failed
2025-01-06,P00301,Pembersih Lantai,Pembersih,8000,2,16000,0,0,16000,Yusuf,Bandung,Offline,2,Failed
2025-01-06,P00302,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Elisa,Malang,Online - Toko Oren,1,Pending
2025-01-06,P00303,Sabun Mandi,Pembersih,7000,1,7000,0,10000,17000,Nadia,Depok,Online - Toko Hijau,4,Success
2025-01-06,P00304,Deterjen,Pembersih,10000,1,10000,0,12000,22000,Dewa,Bekasi,Online - Toko Oren,2,Success
2025-01-06,P00305,Shampo,Perawatan,20000,1,20000,0,12000,32000,Umi,Bogor,Online - Toko Oren,4,Failed
2025-01-06,P00306,Pembersih Wajah,Perawatan,12000,1,12000,0,30000,42000,Umar,Samarinda,Offline,4,Returned
2025-01-06,P00307,Sabun Cuci,Pembersih,5000,3,15000,0,12000,27000,Fikri,Bekasi,Online - Toko Oren,5,Pending
2025-01-06,P00308,Kopi,Makanan,25000,2,50000,0,22000,72000,Krisna,Makassar,Offline,3,Success
2025-01-06,P00309,Sabun Mandi,Pembersih,7000,3,21000,0,25000,46000,Lia,Bali,Online - Toko Hijau,2,Success
2025-01-06,P00310,Shampo,Perawatan,20000,2,40000,0,20000,60000,Citra,Surabaya,Online - Toko Oren,4,Success
2025-01-06,P00311,Sabun Cuci,Pembersih,5000,2,10000,0,22000,32000,Fiona,Makassar,Online - Toko Hijau,5,Success
2025-01-06,P00312,Minyak Goreng,Makanan,18000,1,18000,0,20000,38000,Dewa,Surabaya,Online - Toko Oren,1,Success
2025-01-06,P00313,Deterjen,Pembersih,10000,2,20000,0,12000,32000,Zenia,Bekasi,Online - Toko Hijau,3,Success
2025-01-06,P00314,Sabun Cuci,Pembersih,5000,1,5000,0,10000,15000,Luki,Depok,Offline,1,Failed
2025-01-06,P00315,Sabun Cuci,Pembersih,5000,1,5000,0,20000,25000,Juli,Surabaya,Online - Toko Hijau,5,Success
2025-01-06,P00316,Sabun Cuci,Pembersih,5000,3,15000,0,30000,45000,Pandu,Samarinda,Offline,4,Returned
2025-01-06,P00317,Sabun Cuci,Pembersih,5000,1,5000,0,0,5000,Tina,Bandung,Online - Toko Hijau,3,Pending
2025-01-06,P00318,Pembersih Wajah,Perawatan,12000,2,24000,0,10000,34000,Krisna,Depok,Offline,1,Pending
2025-01-06,P00319,Pembersih Wajah,Perawatan,12000,1,12000,0,0,12000,Zenia,Bandung,Online - Toko Oren,3,Pending
2025-01-06,P00320,Sabun Cuci,Pembersih,5000,3,15000,0,12000,27000,Taufik,Bogor,Online - Toko Hijau,3,Returned
2025-01-06,P00321,Sabun Cuci,Pembersih,5000,3,15000,0,10000,25000,Putra,Depok,Online - Toko Hijau,4,Pending
2025-01-06,P00322,Shampo,Perawatan,20000,2,40000,0,18000,58000,Meli,Yogyakarta,Online - Toko Oren,5,Pending
2025-01-06,P00323,Minyak Goreng,Makanan,18000,1,18000,0,15000,33000,Fiona,Jakarta,Online - Toko Oren,2,Pending
2025-01-06,P00324,Sabun Cuci,Pembersih,5000,3,15000,0,30000,45000,Yusra,Samarinda,Offline,3,Failed
2025-01-06,P00325,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Vian,Bogor,Online - Toko Hijau,4,Success
2025-01-07,P00326,Pembersih Wajah,Perawatan,12000,3,36000,0,12000,48000,Chandra,Bekasi,Online - Toko Hijau,5,Failed
2025-01-07,P00327,Pembersih Wajah,Perawatan,12000,3,36000,0,10000,46000,Santi,Depok,Offline,3,Failed
2025-01-07,P00328,Shampo,Perawatan,20000,1,20000,0,30000,50000,Eka,Samarinda,Online - Toko Oren,5,Failed
2025-01-07,P00329,Shampo,Perawatan,20000,3,60000,0,15000,75000,Vera,Semarang,Online - Toko Hijau,2,Failed
2025-01-07,P00330,Kopi,Makanan,25000,2,50000,0,20000,70000,Lia,Surabaya,Online - Toko Hijau,4,Pending
2025-01-07,P00331,Sabun Cuci,Pembersih,5000,1,5000,0,15000,20000,Fadli,Jakarta,Online - Toko Oren,4,Success
2025-01-07,P00332,Pembersih Wajah,Perawatan,12000,2,24000,0,22000,46000,Luki,Makassar,Online - Toko Hijau,3,Success
2025-01-07,P00333,Kopi,Makanan,25000,1,25000,0,25000,50000,Andi,Bali,Offline,2,Failed
2025-01-07,P00334,Sabun Mandi,Pembersih,7000,2,14000,0,22000,36000,Oto,Makassar,Offline,2,Failed
2025-01-07,P00335,Pembersih Lantai,Pembersih,8000,3,24000,0,20000,44000,Widi,Surabaya,Online - Toko Oren,2,Failed
2025-01-07,P00336,Pembersih Lantai,Pembersih,8000,3,24000,0,20000,44000,Dicky,Surabaya,Online - Toko Hijau,2,Pending
2025-01-07,P00337,Teh,Makanan,15000,2,30000,0,25000,55000,Gandhi,Medan,Offline,1,Failed
2025-01-07,P00338,Kopi,Makanan,25000,1,25000,0,25000,50000,Beni,Medan,Online - Toko Hijau,5,Failed
2025-01-07,P00339,Shampo,Perawatan,20000,3,60000,0,15000,75000,Oto,Jakarta,Online - Toko Hijau,2,Failed
2025-01-07,P00340,Sabun Mandi,Pembersih,7000,2,14000,0,25000,39000,Hendra,Bali,Online - Toko Oren,2,Failed
2025-01-07,P00341,Pasta Gigi,Perawatan,15000,3,45000,0,20000,65000,Kenny,Malang,Offline,4,Returned
2025-01-07,P00342,Kopi,Makanan,25000,3,75000,0,13000,88000,Siska,Tangerang,Online - Toko Oren,5,Returned
2025-01-07,P00343,Pembersih Lantai,Pembersih,8000,2,16000,0,12000,28000,Lestari,Bogor,Offline,3,Failed
2025-01-07,P00344,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Tegar,Surabaya,Offline,1,Failed
2025-01-07,P00345,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Gina,Malang,Online - Toko Oren,5,Success
2025-01-07,P00346,Pasta Gigi,Perawatan,15000,2,30000,0,0,30000,Citra,Bandung,Online - Toko Oren,2,Success
2025-01-07,P00347,Pembersih Wajah,Perawatan,12000,2,24000,0,25000,49000,Jamil,Bali,Online - Toko Hijau,5,Returned
2025-01-07,P00348,Pembersih Lantai,Pembersih,8000,2,16000,0,12000,28000,Vera,Bogor,Online - Toko Hijau,3,Success
2025-01-07,P00349,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Vina,Semarang,Online - Toko Hijau,1,Success
2025-01-07,P00350,Pembersih Wajah,Perawatan,12000,1,12000,0,25000,37000,Petrus,Medan,Online - Toko Oren,5,Success
2025-01-07,P00351,Deterjen,Pembersih,10000,3,30000,0,0,30000,Umi,Bandung,Online - Toko Hijau,2,Pending
2025-01-07,P00352,Deterjen,Pembersih,10000,2,20000,0,0,20000,Krisna,Bandung,Online - Toko Hijau,2,Success
2025-01-07,P00353,Shampo,Perawatan,20000,3,60000,0,15000,75000,Iwan,Jakarta,Online - Toko Oren,3,Pending
2025-01-07,P00354,Teh,Makanan,15000,3,45000,0,18000,63000,Zenia,Palembang,Offline,1,Success
2025-01-07,P00355,Pembersih Lantai,Pembersih,8000,2,16000,0,22000,38000,Bobby,Makassar,Online - Toko Hijau,1,Returned
2025-01-07,P00356,Deterjen,Pembersih,10000,3,30000,0,15000,45000,Citra,Semarang,Online - Toko Oren,4,Failed
2025-01-07,P00357,Pembersih Lantai,Pembersih,8000,1,8000,0,20000,28000,Cindy,Surabaya,Online - Toko Hijau,3,Returned
2025-01-07,P00358,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Shinta,Yogyakarta,Online - Toko Oren,1,Pending
2025-01-07,P00359,Minyak Goreng,Makanan,18000,1,18000,0,22000,40000,Yusuf,Makassar,Online - Toko Hijau,5,Returned
2025-01-07,P00360,Pasta Gigi,Perawatan,15000,2,30000,0,15000,45000,Santi,Jakarta,Online - Toko Hijau,2,Success
2025-01-07,P00361,Sabun Mandi,Pembersih,7000,1,7000,0,20000,27000,Bintang,Surabaya,Online - Toko Hijau,5,Failed
2025-01-07,P00362,Minyak Goreng,Makanan,18000,3,54000,0,12000,66000,Zenia,Bekasi,Offline,4,Returned
2025-01-07,P00363,Deterjen,Pembersih,10000,1,10000,0,12000,22000,Citra,Bekasi,Offline,3,Pending
2025-01-07,P00364,Kopi,Makanan,25000,2,50000,0,18000,68000,Zara,Palembang,Offline,3,Pending
2025-01-07,P00365,Teh,Makanan,15000,2,30000,0,10000,40000,Nanda,Depok,Offline,1,Failed
2025-01-07,P00366,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Siska,Bali,Offline,5,Pending
2025-01-07,P00367,Shampo,Perawatan,20000,2,40000,0,12000,52000,Joko,Bogor,Online - Toko Hijau,4,Success
2025-01-07,P00368,Pasta Gigi,Perawatan,15000,2,30000,0,12000,42000,Widi,Bekasi,Online - Toko Oren,4,Pending
2025-01-07,P00369,Teh,Makanan,15000,3,45000,0,12000,57000,Ocha,Bogor,Offline,2,Success
2025-01-07,P00370,Pasta Gigi,Perawatan,15000,2,30000,0,25000,55000,Hadi,Bali,Online - Toko Hijau,5,Success
2025-01-07,P00371,Deterjen,Pembersih,10000,3,30000,0,20000,50000,Vina,Surabaya,Online - Toko Oren,4,Returned
2025-01-07,P00372,Teh,Makanan,15000,2,30000,0,10000,40000,Bobby,Depok,Online - Toko Hijau,4,Pending
2025-01-07,P00373,Pasta Gigi,Perawatan,15000,2,30000,0,10000,40000,Lina,Depok,Online - Toko Oren,2,Pending
2025-01-07,P00374,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Eli,Malang,Offline,1,Pending
2025-01-07,P00375,Shampo,Perawatan,20000,3,60000,0,18000,78000,Elisa,Yogyakarta,Online - Toko Oren,2,Returned
2025-01-07,P00376,Shampo,Perawatan,20000,2,40000,0,12000,52000,Nanda,Bogor,Online - Toko Hijau,4,Returned
2025-01-07,P00377,Kopi,Makanan,25000,1,25000,0,15000,40000,Chandra,Jakarta,Online - Toko Oren,3,Success
2025-01-07,P00378,Pembersih Wajah,Perawatan,12000,3,36000,0,13000,49000,Zahra,Tangerang,Offline,2,Pending
2025-01-08,P00379,Shampo,Perawatan,20000,3,60000,0,10000,70000,Wira,Depok,Offline,1,Failed
2025-01-08,P00380,Teh,Makanan,15000,2,30000,0,18000,48000,Wira,Yogyakarta,Online - Toko Hijau,4,Returned
2025-01-08,P00381,Deterjen,Pembersih,10000,2,20000,0,25000,45000,Gita,Bali,Offline,1,Returned
2025-01-08,P00382,Shampo,Perawatan,20000,2,40000,0,22000,62000,Petrus,Makassar,Offline,5,Pending
2025-01-08,P00383,Deterjen,Pembersih,10000,3,30000,0,18000,48000,Oki,Palembang,Online - Toko Hijau,5,Failed
2025-01-08,P00384,Sabun Mandi,Pembersih,7000,3,21000,0,22000,43000,Eli,Makassar,Online - Toko Oren,5,Failed
2025-01-08,P00385,Minyak Goreng,Makanan,18000,1,18000,0,25000,43000,Maya,Medan,Offline,3,Success
2025-01-08,P00386,Teh,Makanan,15000,2,30000,0,15000,45000,Oki,Semarang,Online - Toko Hijau,4,Success
2025-01-08,P00387,Teh,Makanan,15000,1,15000,0,22000,37000,Meli,Makassar,Online - Toko Oren,4,Pending
2025-01-08,P00388,Minyak Goreng,Makanan,18000,3,54000,0,25000,79000,Vian,Bali,Offline,1,Returned
2025-01-08,P00389,Sabun Mandi,Pembersih,7000,3,21000,0,30000,51000,Yuni,Samarinda,Offline,1,Returned
2025-01-08,P00390,Kopi,Makanan,25000,2,50000,0,20000,70000,Gita,Malang,Offline,3,Failed
2025-01-08,P00391,Shampo,Perawatan,20000,1,20000,0,25000,45000,Bintang,Medan,Offline,2,Pending
2025-01-08,P00392,Pembersih Wajah,Perawatan,12000,2,24000,0,15000,39000,Nanda,Semarang,Offline,4,Success
2025-01-08,P00393,Teh,Makanan,15000,1,15000,0,22000,37000,Jaya,Makassar,Online - Toko Hijau,4,Returned
2025-01-08,P00394,Sabun Mandi,Pembersih,7000,3,21000,0,20000,41000,Dewa,Malang,Offline,5,Success
2025-01-08,P00395,Sabun Mandi,Pembersih,7000,3,21000,0,0,21000,Eli,Bandung,Online - Toko Hijau,2,Success
2025-01-08,P00396,Kopi,Makanan,25000,1,25000,0,30000,55000,Ika,Samarinda,Offline,5,Success
2025-01-08,P00397,Pembersih Wajah,Perawatan,12000,2,24000,0,18000,42000,Dicky,Palembang,Online - Toko Oren,4,Returned
2025-01-08,P00398,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Yusuf,Bogor,Online - Toko Hijau,2,Returned
2025-01-08,P00399,Kopi,Makanan,25000,3,75000,0,22000,97000,Omar,Makassar,Offline,3,Failed
2025-01-08,P00400,Kopi,Makanan,25000,2,50000,0,0,50000,Juli,Bandung,Online - Toko Hijau,4,Returned
2025-01-08,P00401,Kopi,Makanan,25000,3,75000,0,18000,93000,Ulya,Yogyakarta,Online - Toko Hijau,1,Failed
2025-01-08,P00402,Deterjen,Pembersih,10000,1,10000,0,25000,35000,Kirana,Bali,Online - Toko Oren,1,Pending
2025-01-08,P00403,Shampo,Perawatan,20000,2,40000,0,20000,60000,Vina,Surabaya,Offline,2,Failed
2025-01-08,P00404,Shampo,Perawatan,20000,1,20000,0,25000,45000,Umar,Medan,Online - Toko Oren,2,Success
2025-01-08,P00405,Pembersih Lantai,Pembersih,8000,2,16000,0,15000,31000,Tina,Semarang,Offline,4,Failed
2025-01-08,P00406,Pembersih Wajah,Perawatan,12000,2,24000,0,18000,42000,Kirana,Palembang,Online - Toko Oren,2,Failed
2025-01-08,P00407,Teh,Makanan,15000,1,15000,0,20000,35000,Kiki,Malang,Offline,3,Returned
2025-01-08,P00408,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Zara,Surabaya,Online - Toko Hijau,3,Pending
2025-01-08,P00409,Kopi,Makanan,25000,3,75000,0,20000,95000,Pandu,Surabaya,Online - Toko Oren,5,Pending
2025-01-08,P00410,Kopi,Makanan,25000,1,25000,0,12000,37000,Yusra,Bekasi,Offline,5,Returned
2025-01-08,P00411,Kopi,Makanan,25000,2,50000,0,18000,68000,Omar,Palembang,Offline,3,Success
2025-01-08,P00412,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Eli,Bekasi,Online - Toko Hijau,3,Failed
2025-01-08,P00413,Pembersih Lantai,Pembersih,8000,1,8000,0,15000,23000,Kenny,Jakarta,Online - Toko Oren,5,Failed
2025-01-08,P00414,Pasta Gigi,Perawatan,15000,2,30000,0,18000,48000,Rudi,Palembang,Online - Toko Oren,4,Returned
2025-01-08,P00415,Pembersih Lantai,Pembersih,8000,3,24000,0,30000,54000,Stefan,Samarinda,Online - Toko Hijau,3,Pending
2025-01-08,P00416,Kopi,Makanan,25000,3,75000,0,22000,97000,Mira,Makassar,Online - Toko Oren,3,Failed
2025-01-08,P00417,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Budi,Palembang,Online - Toko Oren,3,Pending
2025-01-08,P00418,Pasta Gigi,Perawatan,15000,3,45000,0,18000,63000,Stefan,Palembang,Online - Toko Hijau,2,Failed
2025-01-08,P00419,Teh,Makanan,15000,1,15000,0,25000,40000,Jaya,Medan,Online - Toko Hijau,3,Success
2025-01-08,P00420,Sabun Cuci,Pembersih,5000,1,5000,0,22000,27000,Fiona,Makassar,Offline,4,Pending
2025-01-08,P00421,Pembersih Wajah,Perawatan,12000,3,36000,0,12000,48000,Siska,Bekasi,Offline,1,Success
2025-01-08,P00422,Shampo,Perawatan,20000,1,20000,0,30000,50000,Andi,Samarinda,Online - Toko Hijau,3,Success
