Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,Order Status,Platform,Customer Rating,Jenis Kelamin
ORD00272,2024-10-14 10:28:10,Yani Pradipta,Palembang,Telur Ayam - Brand B,25000,1,5,,,,17000,,COD,,Toko Ungu,2,Perempuan
ORD01104,2024-10-14 11:17:52,Andi Wijaya,Kupang,Garam - Brand C,6000,5,5,,,,21000,,e-Wallet,,Toko Biru,4,Laki-laki
ORD00522,2024-10-14 12:16:59,Dewi Halim,Tanjungpinang,Daging Ayam - Brand A,35000,5,15,,,,48000,,Transfer Bank,,TokTok,4,Perempuan
ORD00807,2024-10-15 01:57:31,Qori Saputra,Palembang,Bawang Merah - Brand B,35000,5,10,,,,17000,,COD,,TokTok,2,Perempuan
ORD00269,2024-10-15 07:59:04,Yani Santoso,Pontianak,Garam - Brand A,4000,2,0,,,,85000,,e-Wallet,,Toko Hijau,3,Perempuan
ORD00733,2024-10-15 10:24:48,Aulia Utami,Yogyakarta,Daging Ayam - Brand B,40000,4,5,,,,78000,,COD,,Toko Hijau,5,Perempuan
ORD00544,2024-10-15 13:56:53,Dewi Budiman,Kupang,Bawang Merah - Brand C,40000,2,15,,,,21000,,e-Wallet,,Toko Biru,5,Perempuan
ORD00910,2024-10-15 16:55:58,Eko Pradipta,Samarinda,Susu Bubuk - Brand B,50000,1,5,,,,43000,,COD,,Toko Orange,3,Laki-laki
ORD00305,2024-10-15 17:25:45,Dina Kusuma,Tanjungpinang,Susu Bubuk - Brand A,45000,5,10,,,,48000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD01334,2024-10-15 17:41:35,Fitri Puspita,Yogyakarta,Susu Bubuk - Brand A,45000,3,0,,,,78000,,COD,,TokTok,5,Perempuan
ORD00383,2024-10-15 20:42:08,Ani Fauziah,Jakarta,Tepung Terigu - Brand C,14000,4,0,,,,97000,,COD,,TokTok,1,Perempuan
ORD00383,2024-10-15 20:42:08,Ani Fauziah,Jakarta,Gula Pasir - Brand B,17000,5,0,,,,0,,COD,,TokTok,1,Perempuan
ORD01601,2024-10-15 23:12:39,Bella Saputra,Banda Aceh,Bawang Merah - Brand A,30000,5,5,,,,18000,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD01477,2024-10-16 00:50:25,Made Fauziah,Kendari,Gula Pasir - Brand A,16000,1,20,,,,59000,,e-Wallet,,Toko Biru,4,Laki-laki
ORD01232,2024-10-16 12:37:00,Eka Saputra,Tanjungpinang,Telur Ayam - Brand B,25000,3,20,,,,48000,,COD,,Toko Orange,4,Perempuan
ORD01409,2024-10-16 13:14:07,Yani Puspita,Palembang,Minyak Goreng - Brand C,18000,1,5,,,,17000,,e-Wallet,,Toko Ungu,2,Perempuan
ORD01435,2024-10-16 14:23:03,Ani Halim,Sofifi,Telur Ayam - Brand A,22000,3,5,,,,50000,,Transfer Bank,,Toko Ungu,2,Perempuan
ORD01804,2024-10-16 20:25:02,Dimas Maulana,Mataram,Daging Ayam - Brand C,45000,1,20,,,,56000,,Kartu Kredit,,Toko Biru,5,Laki-laki
ORD01156,2024-10-17 01:04:02,Clara Kusuma,Jakarta,Gula Pasir - Brand C,18000,2,15,,,,97000,,COD,,Toko Biru,5,Perempuan
ORD00747,2024-10-17 10:32:46,Qori Syahputra,Jayapura,Telur Ayam - Brand A,22000,2,10,,,,30000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD00278,2024-10-17 11:10:54,Qori Setiawan,Jambi,Bawang Merah - Brand A,30000,1,10,,,,87000,,Kartu Kredit,,Toko Orange,3,Perempuan
ORD00111,2024-10-17 20:35:01,Sari Halim,Banjarbaru,Bawang Merah - Brand B,35000,4,15,,,,55000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD00987,2024-10-18 01:59:53,Zahra Santoso,Nabire,Daging Ayam - Brand C,45000,5,10,,,,89000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD00131,2024-10-18 09:37:00,Putri Puspita,Kendari,Bawang Merah - Brand B,35000,1,0,,,,59000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00131,2024-10-18 09:37:00,Putri Puspita,Kendari,Tepung Terigu - Brand C,14000,3,20,,,,0,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00995,2024-10-18 17:41:06,Vina Budiman,Samarinda,Gula Pasir - Brand A,16000,4,10,,,,43000,,Transfer Bank,,Toko Biru,4,Perempuan
ORD00230,2024-10-18 18:16:01,Citra Halim,Merauke,Daging Ayam - Brand B,40000,1,20,,,,59000,,COD,,Toko Biru,2,Perempuan
ORD00307,2024-10-18 19:24:16,Hana Wijaya,Sorong,Bawang Merah - Brand A,30000,1,20,,,,87000,,Transfer Bank,,Toko Ungu,2,Perempuan
ORD01202,2024-10-19 08:31:34,Iwan Maulana,Pontianak,Garam - Brand B,5000,3,10,,,,85000,,e-Wallet,,Toko Hijau,5,Laki-laki
ORD00649,2024-10-19 08:48:13,Citra Santoso,Pontianak,Minyak Goreng - Brand A,16000,4,0,,,,85000,,Kartu Kredit,,TokTok,3,Perempuan
ORD00024,2024-10-19 10:00:58,Dimas Budiman,Jakarta,Beras - Brand C,16000,2,10,,,,97000,,e-Wallet,,TokTok,4,Laki-laki
ORD01739,2024-10-19 12:47:12,Qori Syahputra,Jayapura,Bawang Merah - Brand B,35000,2,10,,,,30000,,COD,,Toko Biru,5,Perempuan
ORD00660,2024-10-19 16:29:33,Nanda Utami,Manado,Beras - Brand B,15000,3,0,,,,93000,,e-Wallet,,Toko Hijau,2,Laki-laki
ORD00959,2024-10-20 00:09:10,Clara Maulana,Pontianak,Gula Pasir - Brand B,17000,1,0,,,,85000,,Kartu Kredit,,Toko Orange,1,Perempuan
ORD00801,2024-10-20 06:32:15,Budi Saputra,Mataram,Bawang Merah - Brand B,35000,2,10,,,,56000,,COD,,TokTok,4,Laki-laki
ORD00143,2024-10-20 07:34:27,Bella Halim,Semarang,Bawang Merah - Brand A,30000,3,5,,,,76000,,Transfer Bank,,Toko Biru,1,Perempuan
ORD00143,2024-10-20 07:34:27,Bella Halim,Semarang,Gula Pasir - Brand C,18000,2,10,,,,0,,Transfer Bank,,Toko Biru,1,Perempuan
ORD00219,2024-10-20 10:19:21,Citra Budiman,Bandung,Daging Ayam - Brand B,40000,5,15,,,,0,,Transfer Bank,,TokTok,2,Perempuan
ORD00228,2024-10-21 08:20:09,Dina Wijaya,Palu,Gula Pasir - Brand B,17000,2,20,,,,67000,,Transfer Bank,,TokTok,4,Perempuan
ORD01030,2024-10-21 09:16:05,Bella Setiawan,Kupang,Daging Ayam - Brand B,40000,3,5,,,,21000,,e-Wallet,,Toko Hijau,3,Perempuan
ORD00037,2024-10-22 03:53:52,Galih Kusuma,Bandung,Telur Ayam - Brand B,25000,1,0,,,,0,,COD,,Toko Hijau,1,Laki-laki
ORD01263,2024-10-22 08:11:58,Umar Setiawan,Bengkulu,Gula Pasir - Brand A,16000,2,0,,,,72000,,e-Wallet,,TokTok,1,Laki-laki
ORD00782,2024-10-22 11:15:57,Sari Pradipta,Banda Aceh,Susu Bubuk - Brand A,45000,4,15,,,,18000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD01565,2024-10-22 12:00:25,Made Setiawan,Denpasar,Bawang Merah - Brand A,30000,1,20,,,,80000,,e-Wallet,,Toko Hijau,3,Laki-laki
ORD01280,2024-10-23 03:20:20,Wahyu Fauziah,Medan,Minyak Goreng - Brand B,17000,2,15,,,,79000,,COD,,Toko Ungu,5,Laki-laki
ORD00277,2024-10-23 04:49:49,Dewi Fauziah,Samarinda,Minyak Goreng - Brand C,18000,5,5,,,,43000,,Transfer Bank,,Toko Biru,2,Perempuan
ORD00277,2024-10-23 04:49:49,Dewi Fauziah,Samarinda,Susu Bubuk - Brand A,45000,5,20,,,,0,,Transfer Bank,,Toko Biru,2,Perempuan
ORD01543,2024-10-23 06:22:04,Bella Pradipta,Banjarbaru,Minyak Goreng - Brand A,16000,4,15,,,,55000,,COD,,Toko Orange,1,Perempuan
ORD01046,2024-10-23 16:49:40,Ani Budiman,Bengkulu,Tepung Terigu - Brand B,12000,4,5,,,,72000,,Transfer Bank,,Toko Orange,4,Perempuan
ORD01708,2024-10-23 16:50:40,Oka Kusuma,Palembang,Garam - Brand C,6000,4,10,,,,17000,,Transfer Bank,,Toko Hijau,4,Laki-laki
ORD00225,2024-10-23 17:58:26,Yani Setiawan,Semarang,Susu Bubuk - Brand A,45000,3,15,,,,76000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00225,2024-10-23 17:58:26,Yani Setiawan,Semarang,Minyak Goreng - Brand B,17000,4,20,,,,0,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00796,2024-10-24 10:43:22,Yani Wijaya,Surabaya,Telur Ayam - Brand A,22000,3,10,,,,74000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD01720,2024-10-24 12:03:38,Dewi Rahmawati,Tanjung Selor,Telur Ayam - Brand B,25000,3,10,,,,26000,,Transfer Bank,,TokTok,5,Perempuan
ORD00034,2024-10-24 13:13:48,Bayu Nugroho,Jayapura,Daging Ayam - Brand A,35000,3,0,,,,30000,,COD,,Toko Orange,1,Laki-laki
ORD01547,2024-10-24 19:53:23,Lestari Wijaya,Bandung,Garam - Brand C,6000,5,15,,,,0,,COD,,Toko Orange,3,Perempuan
ORD00519,2024-10-24 21:48:24,Made Santoso,Medan,Bawang Merah - Brand B,35000,4,20,,,,79000,,Transfer Bank,,TokTok,4,Laki-laki
ORD01088,2024-10-24 23:42:09,Qori Ramadhani,Merauke,Bawang Merah - Brand C,40000,1,5,,,,59000,,Kartu Kredit,,Toko Biru,5,Perempuan
ORD00905,2024-10-25 01:11:49,Zahra Utami,Sofifi,Gula Pasir - Brand C,18000,1,10,,,,50000,,COD,,Toko Orange,4,Perempuan
ORD00589,2024-10-25 01:26:25,Sari Iskandar,Bengkulu,Garam - Brand C,6000,4,5,,,,72000,,e-Wallet,,TokTok,2,Perempuan
ORD00328,2024-10-25 01:42:08,Qori Saputra,Palembang,Tepung Terigu - Brand B,12000,1,0,,,,17000,,COD,,Toko Hijau,4,Perempuan
ORD00510,2024-10-25 03:44:48,Zahra Nugroho,Yogyakarta,Beras - Brand A,14000,4,5,,,,78000,,Transfer Bank,,Toko Hijau,1,Perempuan
ORD01325,2024-10-25 10:54:53,Erna Rahmawati,Banda Aceh,Minyak Goreng - Brand A,16000,4,0,,,,18000,,Kartu Kredit,,Toko Biru,5,Perempuan
ORD00096,2024-10-25 16:22:02,Wahyu Fauziah,Medan,Daging Ayam - Brand C,45000,2,0,,,,79000,,Transfer Bank,,Toko Biru,5,Laki-laki
ORD00835,2024-10-25 18:26:35,Qori Budiman,Tanjungpinang,Susu Bubuk - Brand C,55000,5,5,,,,48000,,COD,,Toko Biru,1,Perempuan
ORD00859,2024-10-25 20:48:31,Bayu Syahputra,Jakarta,Minyak Goreng - Brand B,17000,3,15,,,,97000,,e-Wallet,,Toko Orange,5,Laki-laki
ORD00238,2024-10-25 21:19:56,Dewi Halim,Tanjungpinang,Telur Ayam - Brand A,22000,5,10,,,,48000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD00735,2024-10-25 21:29:34,Lestari Budiman,Pontianak,Telur Ayam - Brand A,22000,3,0,,,,85000,,COD,,Toko Hijau,1,Perempuan
ORD01712,2024-10-26 00:28:41,Citra Syahputra,Mamuju,Beras - Brand C,16000,5,10,,,,46000,,Transfer Bank,,Toko Ungu,4,Perempuan
ORD00696,2024-10-26 03:22:17,Ani Fauziah,Jakarta,Bawang Merah - Brand B,35000,1,15,,,,97000,,e-Wallet,,TokTok,5,Perempuan
ORD01323,2024-10-26 11:13:52,Dina Pradipta,Tanjungpinang,Telur Ayam - Brand A,22000,3,0,,,,48000,,e-Wallet,,Toko Orange,2,Perempuan
ORD00952,2024-10-26 17:58:32,Ani Hidayat,Samarinda,Susu Bubuk - Brand B,50000,5,15,,,,43000,,COD,,Toko Orange,5,Perempuan
ORD01585,2024-10-26 22:20:44,Vina Maulana,Wamena,Tepung Terigu - Brand B,12000,1,0,,,,15000,,Kartu Kredit,,Toko Ungu,5,Perempuan
ORD01822,2024-10-26 23:15:59,Ani Wijaya,Tanjungpinang,Susu Bubuk - Brand C,55000,3,0,,,,48000,,e-Wallet,,Toko Ungu,2,Perempuan
ORD00069,2024-10-27 07:00:06,Oka Ramadhani,Pekanbaru,Daging Ayam - Brand C,45000,4,0,,,,49000,,e-Wallet,,Toko Biru,1,Laki-laki
ORD01347,2024-10-27 08:09:22,Qori Budiman,Tanjungpinang,Bawang Merah - Brand B,35000,2,10,,,,48000,,COD,,Toko Biru,1,Perempuan
ORD00993,2024-10-27 16:57:58,Fajar Kurniawan,Manado,Daging Ayam - Brand B,40000,5,0,,,,93000,,Kartu Kredit,,Toko Hijau,2,Laki-laki
ORD01105,2024-10-27 18:16:09,Joko Maulana,Ambon,Daging Ayam - Brand A,35000,5,10,,,,49000,,Kartu Kredit,,Toko Hijau,1,Laki-laki
ORD01853,2024-10-28 02:33:45,Dina Rahmawati,Merauke,Garam - Brand B,5000,4,0,,,,59000,,Transfer Bank,,Toko Orange,5,Perempuan
ORD00012,2024-10-28 03:38:25,Andi Setiawan,Pontianak,Minyak Goreng - Brand C,18000,2,10,,,,85000,,Transfer Bank,,Toko Ungu,1,Laki-laki
ORD00836,2024-10-28 09:40:47,Clara Pradipta,Jakarta,Garam - Brand A,4000,4,0,,,,97000,,e-Wallet,,Toko Biru,2,Perempuan
ORD00575,2024-10-29 03:28:57,Erna Maulana,Sorong,Garam - Brand A,4000,3,20,,,,87000,,COD,,Toko Hijau,4,Perempuan
ORD00816,2024-10-29 08:24:35,Zahra Setiawan,Banjarbaru,Gula Pasir - Brand C,18000,3,10,,,,55000,,COD,,Toko Orange,3,Perempuan
ORD00909,2024-10-29 09:53:23,Vina Maulana,Wamena,Tepung Terigu - Brand C,14000,4,10,,,,15000,,e-Wallet,,Toko Biru,2,Perempuan
ORD01328,2024-10-29 12:27:15,Yoga Saputra,Wamena,Tepung Terigu - Brand A,10000,4,10,,,,15000,,e-Wallet,,Toko Orange,5,Laki-laki
ORD01259,2024-10-29 18:20:31,Dina Hidayat,Pekanbaru,Minyak Goreng - Brand B,17000,2,0,,,,49000,,Kartu Kredit,,Toko Hijau,4,Perempuan
ORD00681,2024-10-29 23:31:15,Yani Pradipta,Palembang,Beras - Brand B,15000,4,10,,,,17000,,Kartu Kredit,,TokTok,2,Perempuan
ORD00972,2024-10-30 06:16:46,Ani Kusuma,Tanjungpinang,Garam - Brand C,6000,3,20,,,,48000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD01206,2024-10-30 10:33:25,Clara Ramadhani,Tanjungpinang,Susu Bubuk - Brand B,50000,1,5,,,,48000,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD01050,2024-10-31 15:26:41,Qori Setiawan,Jambi,Garam - Brand A,4000,2,5,,,,87000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD01422,2024-11-01 00:22:47,Eka Wijaya,Tanjung Selor,Daging Ayam - Brand A,35000,2,0,,,,26000,,COD,,Toko Hijau,2,Perempuan
ORD00653,2024-11-01 01:53:10,Qori Fauziah,Surabaya,Susu Bubuk - Brand C,55000,1,10,,,,74000,,Kartu Kredit,,Toko Ungu,3,Perempuan
ORD01732,2024-11-01 02:09:22,Aulia Ananda,Pontianak,Beras - Brand B,15000,1,5,,,,85000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD01700,2024-11-01 15:22:35,Budi Hidayat,Wamena,Bawang Merah - Brand C,40000,2,15,,,,15000,,COD,,TokTok,3,Laki-laki
ORD01410,2024-11-01 20:48:16,Zahra Iskandar,Manokwari,Susu Bubuk - Brand A,45000,4,0,,,,18000,,Transfer Bank,,Toko Ungu,4,Perempuan
ORD00821,2024-11-01 21:51:31,Fitri Setiawan,Pekanbaru,Minyak Goreng - Brand B,17000,1,20,,,,49000,,Transfer Bank,,Toko Orange,3,Perempuan
ORD01835,2024-11-02 07:12:52,Citra Fauziah,Ambon,Bawang Merah - Brand C,40000,4,0,,,,49000,,Transfer Bank,,Toko Hijau,1,Perempuan
ORD01124,2024-11-02 18:02:19,Yani Setiawan,Semarang,Gula Pasir - Brand A,16000,1,10,,,,76000,,COD,,TokTok,1,Perempuan
ORD00753,2024-11-02 21:42:54,Lestari Fauziah,Banjarbaru,Minyak Goreng - Brand C,18000,5,0,,,,55000,,e-Wallet,,Toko Biru,2,Perempuan
ORD00391,2024-11-03 06:12:45,Clara Iskandar,Pangkalpinang,Susu Bubuk - Brand C,55000,3,0,,,,18000,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD00391,2024-11-03 06:12:45,Clara Iskandar,Pangkalpinang,Garam - Brand B,5000,2,5,,,,0,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD01125,2024-11-03 07:05:13,Putri Puspita,Kendari,Tepung Terigu - Brand B,12000,2,15,,,,59000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD01218,2024-11-03 11:01:24,Qori Ramadhani,Merauke,Tepung Terigu - Brand B,12000,3,15,,,,59000,,e-Wallet,,Toko Ungu,3,Perempuan
ORD01307,2024-11-04 00:08:57,Putri Puspita,Kendari,Susu Bubuk - Brand A,45000,4,15,,,,59000,,Transfer Bank,,Toko Biru,1,Perempuan
ORD01554,2024-11-04 16:31:56,Fajar Puspita,Denpasar,Tepung Terigu - Brand A,10000,4,20,,,,80000,,Kartu Kredit,,Toko Hijau,3,Laki-laki
ORD00795,2024-11-04 22:52:14,Ani Ramadhani,Sofifi,Susu Bubuk - Brand A,45000,3,5,,,,50000,,Transfer Bank,,Toko Orange,3,Perempuan
ORD01775,2024-11-04 23:28:32,Aulia Iskandar,Surabaya,Tepung Terigu - Brand C,14000,2,20,,,,74000,,COD,,Toko Hijau,4,Perempuan
ORD01293,2024-11-05 03:45:18,Yoga Utami,Banjarbaru,Minyak Goreng - Brand A,16000,5,0,,,,55000,,e-Wallet,,Toko Hijau,4,Laki-laki
ORD00939,2024-11-05 06:44:06,Zahra Puspita,Yogyakarta,Telur Ayam - Brand B,25000,3,20,,,,78000,,e-Wallet,,Toko Orange,4,Perempuan
ORD00794,2024-11-05 06:57:02,Dina Ramadhani,Sofifi,Beras - Brand B,15000,4,20,,,,50000,,Kartu Kredit,,Toko Hijau,4,Perempuan
ORD01316,2024-11-05 08:16:58,Ani Maulana,Nabire,Minyak Goreng - Brand B,17000,4,15,,,,89000,,Transfer Bank,,Toko Biru,2,Perempuan
ORD00967,2024-11-06 00:11:45,Iwan Rahmawati,Bandung,Minyak Goreng - Brand C,18000,3,10,,,,0,,COD,,Toko Ungu,2,Laki-laki
ORD01003,2024-11-06 02:05:15,Dewi Setiawan,Jakarta,Daging Ayam - Brand B,40000,2,15,,,,97000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00058,2024-11-06 08:43:29,Dimas Puspita,Pangkalpinang,Beras - Brand A,14000,1,10,,,,18000,,Kartu Kredit,,Toko Hijau,5,Laki-laki
ORD00674,2024-11-07 11:25:02,Dina Nugroho,Jakarta,Susu Bubuk - Brand B,50000,5,10,,,,97000,,Transfer Bank,,TokTok,3,Perempuan
ORD00697,2024-11-07 23:13:22,Oka Kusuma,Palembang,Susu Bubuk - Brand A,45000,3,0,,,,17000,,Transfer Bank,,Toko Hijau,2,Laki-laki
ORD01101,2024-11-08 04:45:11,Wahyu Pradipta,Jakarta,Minyak Goreng - Brand B,17000,1,20,,,,97000,,Kartu Kredit,,Toko Biru,2,Laki-laki
ORD01119,2024-11-08 05:34:23,Zahra Budiman,Ambon,Gula Pasir - Brand C,18000,5,0,,,,49000,,Transfer Bank,,Toko Biru,5,Perempuan
ORD00627,2024-11-08 23:48:48,Ani Hidayat,Samarinda,Minyak Goreng - Brand A,16000,5,10,,,,43000,,e-Wallet,,TokTok,2,Perempuan
ORD00072,2024-11-09 03:47:01,Iwan Rahmawati,Bandung,Beras - Brand C,16000,2,20,,,,0,,Kartu Kredit,,Toko Hijau,4,Laki-laki
ORD00072,2024-11-09 03:47:01,Iwan Rahmawati,Bandung,Telur Ayam - Brand B,25000,2,10,,,,0,,Kartu Kredit,,Toko Hijau,4,Laki-laki
ORD01677,2024-11-09 05:07:51,Ani Fauziah,Jakarta,Susu Bubuk - Brand B,50000,4,20,,,,97000,,e-Wallet,,Toko Orange,5,Perempuan
ORD01327,2024-11-09 11:59:09,Gita Saputra,Bengkulu,Gula Pasir - Brand B,17000,5,5,,,,72000,,e-Wallet,,Toko Hijau,5,Perempuan
ORD00930,2024-11-09 15:21:27,Lestari Kusuma,Palangka Raya,Susu Bubuk - Brand B,50000,3,15,,,,50000,,e-Wallet,,Toko Biru,2,Perempuan
ORD00088,2024-11-09 19:14:00,Yoga Utami,Banjarbaru,Beras - Brand B,15000,3,10,,,,55000,,COD,,Toko Biru,1,Laki-laki
ORD01200,2024-11-10 08:27:11,Yani Budiman,Sofifi,Tepung Terigu - Brand A,10000,4,20,,,,50000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD01619,2024-11-10 09:26:23,Clara Pradipta,Jakarta,Telur Ayam - Brand B,25000,1,0,,,,97000,,e-Wallet,,Toko Orange,5,Perempuan
ORD00827,2024-11-10 15:42:16,Clara Santoso,Palu,Gula Pasir - Brand B,17000,1,20,,,,67000,,Transfer Bank,,TokTok,2,Perempuan
ORD00781,2024-11-10 16:33:55,Hana Nugroho,Surabaya,Tepung Terigu - Brand A,10000,1,20,,,,74000,,e-Wallet,,Toko Ungu,4,Perempuan
ORD00904,2024-11-11 01:53:50,Lestari Ananda,Semarang,Gula Pasir - Brand A,16000,3,10,,,,76000,,Transfer Bank,,TokTok,2,Perempuan
ORD00334,2024-11-11 08:41:25,Yani Nugroho,Palembang,Gula Pasir - Brand C,18000,2,5,,,,17000,,Transfer Bank,,TokTok,4,Perempuan
ORD00438,2024-11-11 13:37:31,Clara Ramadhani,Tanjungpinang,Minyak Goreng - Brand B,17000,3,10,,,,48000,,COD,,Toko Orange,3,Perempuan
ORD00438,2024-11-11 13:37:31,Clara Ramadhani,Tanjungpinang,Susu Bubuk - Brand B,50000,1,0,,,,0,,COD,,Toko Orange,3,Perempuan
ORD00875,2024-11-12 03:52:27,Arif Fauziah,Denpasar,Bawang Merah - Brand B,35000,3,0,,,,80000,,COD,,Toko Orange,1,Laki-laki
ORD01116,2024-11-12 11:20:01,Yani Setiawan,Semarang,Susu Bubuk - Brand B,50000,5,15,,,,76000,,e-Wallet,,Toko Ungu,2,Perempuan
ORD01672,2024-11-12 11:32:30,Lestari Setiawan,Tanjung Selor,Gula Pasir - Brand A,16000,1,10,,,,26000,,COD,,TokTok,4,Perempuan
ORD00908,2024-11-12 23:23:37,Ani Fauziah,Jakarta,Beras - Brand B,15000,3,5,,,,97000,,COD,,Toko Biru,4,Perempuan
ORD00453,2024-11-13 00:28:04,Dewi Setiawan,Jakarta,Tepung Terigu - Brand B,12000,1,20,,,,97000,,e-Wallet,,Toko Biru,3,Perempuan
ORD00453,2024-11-13 00:28:04,Dewi Setiawan,Jakarta,Minyak Goreng - Brand B,17000,5,10,,,,0,,e-Wallet,,Toko Biru,3,Perempuan
ORD01340,2024-11-13 04:38:07,Kartika Saputra,Palu,Telur Ayam - Brand A,22000,1,15,,,,67000,,Transfer Bank,,Toko Hijau,2,Perempuan
ORD01851,2024-11-13 08:00:43,Hana Pradipta,Jayapura,Garam - Brand B,5000,4,0,,,,30000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD00576,2024-11-13 13:04:51,Putri Ananda,Tanjung Selor,Bawang Merah - Brand B,35000,2,10,,,,26000,,Transfer Bank,,Toko Orange,2,Perempuan
ORD00541,2024-11-14 17:39:56,Bella Ramadhani,Pontianak,Beras - Brand B,15000,4,5,,,,85000,,e-Wallet,,Toko Biru,4,Perempuan
ORD00661,2024-11-14 18:49:41,Citra Iskandar,Palangka Raya,Daging Ayam - Brand C,45000,2,15,,,,50000,,COD,,Toko Ungu,5,Perempuan
ORD00684,2024-11-14 20:12:15,Wahyu Santoso,Pangkalpinang,Bawang Merah - Brand C,40000,2,10,,,,18000,,Transfer Bank,,Toko Orange,4,Laki-laki
ORD01413,2024-11-15 06:51:54,Hana Nugroho,Surabaya,Gula Pasir - Brand C,18000,1,20,,,,74000,,Transfer Bank,,Toko Hijau,1,Perempuan
ORD01605,2024-11-15 13:03:49,Aulia Santoso,Bandar Lampung,Garam - Brand A,4000,1,0,,,,28000,,e-Wallet,,Toko Orange,4,Perempuan
ORD01704,2024-11-15 19:07:41,Erna Budiman,Sorong,Gula Pasir - Brand C,18000,2,5,,,,87000,,Kartu Kredit,,TokTok,4,Perempuan
ORD00471,2024-11-16 00:03:19,Hana Budiman,Jakarta,Telur Ayam - Brand A,22000,5,5,,,,97000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD01177,2024-11-16 09:21:35,Zahra Pradipta,Nabire,Minyak Goreng - Brand A,16000,3,20,,,,89000,,Transfer Bank,,Toko Orange,3,Perempuan
ORD00870,2024-11-16 11:58:10,Zahra Kusuma,Tanjung Selor,Bawang Merah - Brand B,35000,1,5,,,,26000,,Transfer Bank,,TokTok,4,Perempuan
ORD01057,2024-11-16 17:50:50,Sari Pradipta,Banda Aceh,Beras - Brand C,16000,2,5,,,,18000,,COD,,Toko Orange,2,Perempuan
ORD00144,2024-11-16 17:55:50,Erna Kusuma,Bandung,Telur Ayam - Brand B,25000,4,0,,,,0,,Kartu Kredit,,TokTok,3,Perempuan
ORD00706,2024-11-16 23:53:51,Dewi Iskandar,Banda Aceh,Minyak Goreng - Brand A,16000,3,20,,,,18000,,Transfer Bank,,Toko Hijau,1,Perempuan
ORD00297,2024-11-17 03:06:23,Ani Utami,Banjarbaru,Susu Bubuk - Brand C,55000,4,20,,,,55000,,Transfer Bank,,TokTok,2,Perempuan
ORD00513,2024-11-17 06:52:53,Citra Halim,Merauke,Telur Ayam - Brand C,28000,5,5,,,,59000,,e-Wallet,,TokTok,1,Perempuan
ORD01798,2024-11-17 08:17:33,Erna Santoso,Samarinda,Tepung Terigu - Brand B,12000,1,0,,,,43000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD01505,2024-11-17 11:05:59,Aulia Kusuma,Surabaya,Bawang Merah - Brand A,30000,2,15,,,,74000,,e-Wallet,,Toko Biru,2,Perempuan
ORD00618,2024-11-17 16:24:32,Zahra Setiawan,Banjarbaru,Beras - Brand C,16000,4,15,,,,55000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00366,2024-11-17 19:59:12,Clara Pradipta,Jakarta,Daging Ayam - Brand C,45000,2,20,,,,97000,,COD,,Toko Hijau,2,Perempuan
ORD00366,2024-11-17 19:59:12,Clara Pradipta,Jakarta,Minyak Goreng - Brand B,17000,1,5,,,,0,,COD,,Toko Hijau,2,Perempuan
ORD00428,2024-11-18 00:57:38,Yani Ramadhani,Kupang,Telur Ayam - Brand C,28000,2,10,,,,21000,,Kartu Kredit,,Toko Hijau,1,Perempuan
ORD01725,2024-11-18 07:24:30,Dewi Wijaya,Jayapura,Beras - Brand B,15000,3,15,,,,30000,,COD,,Toko Ungu,4,Perempuan
ORD01108,2024-11-18 12:37:30,Kartika Saputra,Palu,Daging Ayam - Brand A,35000,5,0,,,,67000,,Transfer Bank,,Toko Biru,2,Perempuan
ORD00380,2024-11-18 20:22:53,Dina Kurniawan,Sorong,Daging Ayam - Brand C,45000,3,20,,,,87000,,Kartu Kredit,,Toko Biru,1,Perempuan
